watch_id,user_id,video_id,category,timestamp,duration_sec,completion_pct,device,video_quality_score,real_views,real_engagement
3273,602,l6wqpZH0o5w,food,2024-10-14 16:11:00,188.58602401768115,0.6286200800589372,mobile,0.9009317989043064,4520051,0.009516704675078959
3274,1033,l6wqpZH0o5w,food,2024-08-25 19:48:00,228.51863395286958,0.7617287798428986,smart_tv,0.9009317989043064,4520051,0.009516704675078959
3275,356,l6wqpZH0o5w,food,2024-12-19 08:28:00,278.20390713874366,0.9273463571291456,desktop,0.9009317989043064,4520051,0.009516704675078959
3276,659,l6wqpZH0o5w,food,2024-03-30 18:51:00,184.7103687150442,0.6157012290501473,mobile,0.9009317989043064,4520051,0.009516704675078959
3277,1134,l6wqpZH0o5w,food,2024-08-01 11:37:00,167.51916779575785,0.5583972259858595,mobile,0.9009317989043064,4520051,0.009516704675078959
3278,429,l6wqpZH0o5w,food,2024-05-06 05:12:00,193.94147014482462,0.6464715671494154,mobile,0.9009317989043064,4520051,0.009516704675078959
3279,1508,l6wqpZH0o5w,food,2024-08-06 07:05:00,192.3758386667027,0.6412527955556756,smart_tv,0.9009317989043064,4520051,0.009516704675078959
3280,174,l6wqpZH0o5w,food,2024-07-20 19:24:00,247.24882700341914,0.8241627566780638,mobile,0.9009317989043064,4520051,0.009516704675078959
3281,1583,l6wqpZH0o5w,food,2024-08-28 03:42:00,37.98042899962525,0.12660142999875085,desktop,0.9009317989043064,4520051,0.009516704675078959
3282,1401,l6wqpZH0o5w,food,2024-01-18 07:59:00,202.8425754891621,0.676141918297207,tablet,0.9009317989043064,4520051,0.009516704675078959
3283,497,LQ5gb3ocwcc,food,2024-11-20 11:33:00,160.16934215695724,0.5338978071898575,desktop,1.137775915436321,4465367,0.012902855934830008
3284,1421,LQ5gb3ocwcc,food,2024-12-11 22:41:00,173.31703355709809,0.5777234451903269,mobile,1.137775915436321,4465367,0.012902855934830008
3285,1535,LQ5gb3ocwcc,food,2024-03-31 09:00:00,189.86996716540787,0.6328998905513595,mobile,1.137775915436321,4465367,0.012902855934830008
3286,339,LQ5gb3ocwcc,food,2024-04-16 16:40:00,192.30065338858867,0.6410021779619622,smart_tv,1.137775915436321,4465367,0.012902855934830008
3287,1944,LQ5gb3ocwcc,food,2024-05-02 16:20:00,179.76768344934814,0.5992256114978272,desktop,1.137775915436321,4465367,0.012902855934830008
3288,1494,LQ5gb3ocwcc,food,2024-09-24 23:34:00,173.04841909178063,0.5768280636392688,desktop,1.137775915436321,4465367,0.012902855934830008
3289,91,LQ5gb3ocwcc,food,2024-09-12 10:31:00,102.24110291421727,0.34080367638072423,desktop,1.137775915436321,4465367,0.012902855934830008
3290,1415,LQ5gb3ocwcc,food,2024-03-15 15:09:00,117.52740288228661,0.391758009607622,tablet,1.137775915436321,4465367,0.012902855934830008
3291,1658,LQ5gb3ocwcc,food,2024-04-03 01:15:00,191.2651899514698,0.637550633171566,mobile,1.137775915436321,4465367,0.012902855934830008
3292,1642,LQ5gb3ocwcc,food,2024-02-04 14:41:00,243.88174741940657,0.8129391580646885,mobile,1.137775915436321,4465367,0.012902855934830008
3293,47,LQ5gb3ocwcc,food,2024-01-26 13:28:00,115.97432027443487,0.38658106758144956,mobile,1.137775915436321,4465367,0.012902855934830008
3294,1995,LQ5gb3ocwcc,food,2024-08-25 19:16:00,196.60401179993934,0.6553467059997978,mobile,1.137775915436321,4465367,0.012902855934830008
3295,84,LQ5gb3ocwcc,food,2024-09-30 18:08:00,155.17275264824545,0.5172425088274848,mobile,1.137775915436321,4465367,0.012902855934830008
3296,618,Q-GPWgthZA8,food,2024-06-10 04:28:00,271.1890516197721,0.9039635053992403,mobile,2.3555942209303566,4450414,0.03030099440164569
3297,727,Q-GPWgthZA8,food,2024-05-31 18:24:00,155.71718216426672,0.5190572738808891,mobile,2.3555942209303566,4450414,0.03030099440164569
3298,99,Q-GPWgthZA8,food,2024-04-25 21:33:00,186.4960543833012,0.621653514611004,mobile,2.3555942209303566,4450414,0.03030099440164569
3299,1594,Q-GPWgthZA8,food,2024-02-09 13:54:00,109.1160037765505,0.3637200125885017,mobile,2.3555942209303566,4450414,0.03030099440164569
3300,1090,Q-GPWgthZA8,food,2024-05-21 09:48:00,193.5476915134148,0.6451589717113827,mobile,2.3555942209303566,4450414,0.03030099440164569
3301,203,Q-GPWgthZA8,food,2024-03-15 14:00:00,207.22206632811907,0.6907402210937302,desktop,2.3555942209303566,4450414,0.03030099440164569
3302,1593,Q-GPWgthZA8,food,2024-12-11 08:42:00,171.61011438978332,0.5720337146326111,mobile,2.3555942209303566,4450414,0.03030099440164569
3303,1512,Q-GPWgthZA8,food,2024-11-09 06:04:00,164.21497618721932,0.5473832539573977,tablet,2.3555942209303566,4450414,0.03030099440164569
3304,1686,Q-GPWgthZA8,food,2024-02-15 19:23:00,222.493228381081,0.7416440946036034,mobile,2.3555942209303566,4450414,0.03030099440164569
3305,1248,Q-GPWgthZA8,food,2024-09-21 13:14:00,34.14277728862257,0.11380925762874189,mobile,2.3555942209303566,4450414,0.03030099440164569
3306,429,Q-GPWgthZA8,food,2024-11-20 08:34:00,90.7822318147607,0.3026074393825357,mobile,2.3555942209303566,4450414,0.03030099440164569
3307,753,Q-GPWgthZA8,food,2024-03-29 19:21:00,144.52165180953892,0.4817388393651298,mobile,2.3555942209303566,4450414,0.03030099440164569
3308,1921,Q-GPWgthZA8,food,2024-06-17 10:47:00,217.03170563265638,0.7234390187755213,tablet,2.3555942209303566,4450414,0.03030099440164569
3309,1844,Q-GPWgthZA8,food,2024-03-17 21:39:00,135.4073730454628,0.45135791015154264,mobile,2.3555942209303566,4450414,0.03030099440164569
3310,203,lDbx8f7xKsc,food,2024-04-02 21:39:00,224.39857719649595,0.7479952573216532,desktop,1.3327336824729563,7787229,0.015566253982481576
3311,832,lDbx8f7xKsc,food,2024-07-06 05:59:00,262.7000350355708,0.8756667834519027,mobile,1.3327336824729563,7787229,0.015566253982481576
3312,594,lDbx8f7xKsc,food,2024-01-04 12:12:00,208.5691579560539,0.6952305265201797,mobile,1.3327336824729563,7787229,0.015566253982481576
3313,413,lDbx8f7xKsc,food,2024-07-05 19:51:00,142.57971650429127,0.47526572168097087,tablet,1.3327336824729563,7787229,0.015566253982481576
3314,1944,lDbx8f7xKsc,food,2024-07-04 13:55:00,203.52451675162266,0.6784150558387422,smart_tv,1.3327336824729563,7787229,0.015566253982481576
3315,429,lDbx8f7xKsc,food,2024-02-03 01:19:00,126.32458768617576,0.4210819589539192,smart_tv,1.3327336824729563,7787229,0.015566253982481576
3316,275,lDbx8f7xKsc,food,2024-11-21 21:24:00,205.58491549099566,0.6852830516366522,smart_tv,1.3327336824729563,7787229,0.015566253982481576
3317,976,lDbx8f7xKsc,food,2024-07-29 07:45:00,265.75023549661114,0.8858341183220372,mobile,1.3327336824729563,7787229,0.015566253982481576
3318,188,lDbx8f7xKsc,food,2024-11-09 11:00:00,139.11555876269932,0.4637185292089977,desktop,1.3327336824729563,7787229,0.015566253982481576
3319,1844,lDbx8f7xKsc,food,2024-04-23 18:48:00,191.11363279874772,0.6370454426624924,mobile,1.3327336824729563,7787229,0.015566253982481576
3320,999,lDbx8f7xKsc,food,2024-11-12 16:03:00,269.84938758430417,0.8994979586143472,smart_tv,1.3327336824729563,7787229,0.015566253982481576
3321,1180,lDbx8f7xKsc,food,2024-11-19 18:15:00,113.46202082520799,0.3782067360840266,tablet,1.3327336824729563,7787229,0.015566253982481576
3322,1411,lDbx8f7xKsc,food,2024-03-31 08:20:00,238.86994089858894,0.7962331363286298,desktop,1.3327336824729563,7787229,0.015566253982481576
3323,832,lDbx8f7xKsc,food,2024-10-25 16:12:00,199.53198615004598,0.6651066205001532,mobile,1.3327336824729563,7787229,0.015566253982481576
3324,468,lCfG7rbhtwk,food,2024-09-23 21:36:00,221.39732104196446,0.7379910701398815,mobile,1.4150098515142435,4179448,0.01687782289005082
3325,114,lCfG7rbhtwk,food,2024-01-19 16:00:00,140.83902708525721,0.469463423617524,tablet,1.4150098515142435,4179448,0.01687782289005082
3326,753,lCfG7rbhtwk,food,2024-03-24 13:30:00,103.39725222639949,0.3446575074213316,mobile,1.4150098515142435,4179448,0.01687782289005082
3327,136,lCfG7rbhtwk,food,2024-11-27 18:56:00,59.051839613977116,0.19683946537992372,tablet,1.4150098515142435,4179448,0.01687782289005082
3328,638,lCfG7rbhtwk,food,2024-04-07 00:52:00,245.14915398259134,0.8171638466086378,smart_tv,1.4150098515142435,4179448,0.01687782289005082
3329,926,lCfG7rbhtwk,food,2024-07-14 16:28:00,44.200177347223594,0.1473339244907453,desktop,1.4150098515142435,4179448,0.01687782289005082
3330,1592,lCfG7rbhtwk,food,2024-07-22 10:43:00,66.24499470165901,0.22081664900553005,desktop,1.4150098515142435,4179448,0.01687782289005082
3331,637,lCfG7rbhtwk,food,2024-04-10 21:54:00,128.34979505331125,0.42783265017770417,mobile,1.4150098515142435,4179448,0.01687782289005082
3332,785,lCfG7rbhtwk,food,2024-11-21 22:17:00,145.0764397145641,0.48358813238188025,tablet,1.4150098515142435,4179448,0.01687782289005082
3333,1417,lCfG7rbhtwk,food,2024-05-07 02:05:00,101.00926613035412,0.33669755376784705,desktop,1.4150098515142435,4179448,0.01687782289005082
3334,166,lCfG7rbhtwk,food,2024-06-30 18:16:00,269.2211948813158,0.8974039829377193,tablet,1.4150098515142435,4179448,0.01687782289005082
3335,1383,lCfG7rbhtwk,food,2024-08-17 21:41:00,195.51718205903228,0.6517239401967743,desktop,1.4150098515142435,4179448,0.01687782289005082
3336,914,7IXHCGHNGZU,food,2024-03-27 06:26:00,210.7960574957953,0.7026535249859843,mobile,2.258049286704505,7895972,0.02878201331235555
3337,1417,7IXHCGHNGZU,food,2024-12-01 23:23:00,218.01362384040766,0.7267120794680255,desktop,2.258049286704505,7895972,0.02878201331235555
3338,108,7IXHCGHNGZU,food,2024-08-19 22:06:00,136.97903143601823,0.4565967714533941,mobile,2.258049286704505,7895972,0.02878201331235555
3339,587,7IXHCGHNGZU,food,2024-03-30 12:55:00,228.58668863316564,0.7619556287772188,mobile,2.258049286704505,7895972,0.02878201331235555
3340,1863,7IXHCGHNGZU,food,2024-07-24 18:31:00,107.70442693099189,0.3590147564366396,desktop,2.258049286704505,7895972,0.02878201331235555
3341,429,7IXHCGHNGZU,food,2024-11-08 23:00:00,182.83537337181747,0.6094512445727249,mobile,2.258049286704505,7895972,0.02878201331235555
3342,1201,7IXHCGHNGZU,food,2024-09-30 18:01:00,129.94025722761327,0.4331341907587109,mobile,2.258049286704505,7895972,0.02878201331235555
3343,1421,7IXHCGHNGZU,food,2024-08-04 10:54:00,52.90225378899817,0.17634084596332725,mobile,2.258049286704505,7895972,0.02878201331235555
3344,1519,7IXHCGHNGZU,food,2024-10-13 21:25:00,257.0516728206474,0.8568389094021581,mobile,2.258049286704505,7895972,0.02878201331235555
3345,1844,7IXHCGHNGZU,food,2024-09-27 18:03:00,90.82203255923335,0.3027401085307778,mobile,2.258049286704505,7895972,0.02878201331235555
3346,723,7IXHCGHNGZU,food,2024-03-24 08:17:00,115.96351213676022,0.3865450404558674,tablet,2.258049286704505,7895972,0.02878201331235555
3347,37,7IXHCGHNGZU,food,2024-09-17 12:34:00,161.46951063866226,0.5382317021288742,desktop,2.258049286704505,7895972,0.02878201331235555
3348,497,7IXHCGHNGZU,food,2024-09-04 17:16:00,173.35886257597883,0.5778628752532627,desktop,2.258049286704505,7895972,0.02878201331235555
3349,1668,7IXHCGHNGZU,food,2024-11-23 20:09:00,268.94112676457564,0.8964704225485854,desktop,2.258049286704505,7895972,0.02878201331235555
3350,17,y8ygVBqIKBM,food,2024-04-05 18:44:00,184.5842015758016,0.6152806719193387,desktop,3.8050772348481066,4120017,0.05102477707621666
3351,1872,y8ygVBqIKBM,food,2024-01-29 10:54:00,144.25889516361215,0.4808629838787072,desktop,3.8050772348481066,4120017,0.05102477707621666
3352,507,y8ygVBqIKBM,food,2024-04-14 15:53:00,142.60490551712985,0.47534968505709946,tablet,3.8050772348481066,4120017,0.05102477707621666
3353,1256,y8ygVBqIKBM,food,2024-04-09 06:53:00,132.61119106275987,0.4420373035425329,mobile,3.8050772348481066,4120017,0.05102477707621666
3354,593,y8ygVBqIKBM,food,2024-12-12 06:04:00,250.65336878419583,0.8355112292806528,tablet,3.8050772348481066,4120017,0.05102477707621666
3355,1816,y8ygVBqIKBM,food,2024-11-09 18:26:00,102.8015433777488,0.3426718112591627,tablet,3.8050772348481066,4120017,0.05102477707621666
3356,659,y8ygVBqIKBM,food,2024-05-28 05:00:00,188.0479841019221,0.6268266136730737,mobile,3.8050772348481066,4120017,0.05102477707621666
3357,552,y8ygVBqIKBM,food,2024-04-22 18:50:00,173.13157125484346,0.5771052375161448,desktop,3.8050772348481066,4120017,0.05102477707621666
3358,249,y8ygVBqIKBM,food,2024-03-14 17:58:00,201.15828542308972,0.6705276180769657,mobile,3.8050772348481066,4120017,0.05102477707621666
3359,620,y8ygVBqIKBM,food,2024-11-14 08:01:00,147.85169327319193,0.49283897757730644,mobile,3.8050772348481066,4120017,0.05102477707621666
3360,1888,y8ygVBqIKBM,food,2024-02-23 23:03:00,202.12718051734018,0.6737572683911339,mobile,3.8050772348481066,4120017,0.05102477707621666
3361,175,y8ygVBqIKBM,food,2024-10-23 19:34:00,208.42327868965717,0.6947442622988572,mobile,3.8050772348481066,4120017,0.05102477707621666
3362,429,y8ygVBqIKBM,food,2024-12-20 08:15:00,123.40672461027268,0.4113557487009089,mobile,3.8050772348481066,4120017,0.05102477707621666
3363,549,ih48nXPf-zg,food,2024-04-19 19:30:00,209.16165106862513,0.6972055035620838,mobile,1.739517704256292,7374219,0.02138938084299085
3364,414,ih48nXPf-zg,food,2024-05-17 14:54:00,143.43825285507563,0.47812750951691874,tablet,1.739517704256292,7374219,0.02138938084299085
3365,904,ih48nXPf-zg,food,2024-02-20 07:04:00,230.22709457920772,0.767423648597359,tablet,1.739517704256292,7374219,0.02138938084299085
3366,67,ih48nXPf-zg,food,2024-11-29 18:57:00,224.32225684247754,0.7477408561415918,tablet,1.739517704256292,7374219,0.02138938084299085
3367,1363,ih48nXPf-zg,food,2024-03-27 18:17:00,76.10221158569928,0.2536740386189976,mobile,1.739517704256292,7374219,0.02138938084299085
3368,432,ih48nXPf-zg,food,2024-01-30 15:06:00,82.7479069258262,0.27582635641942066,tablet,1.739517704256292,7374219,0.02138938084299085
3369,345,ih48nXPf-zg,food,2024-05-15 20:46:00,168.81527489815247,0.5627175829938416,desktop,1.739517704256292,7374219,0.02138938084299085
3370,1599,ih48nXPf-zg,food,2024-05-12 02:43:00,251.7774234432256,0.8392580781440853,mobile,1.739517704256292,7374219,0.02138938084299085
3371,1743,ih48nXPf-zg,food,2024-04-06 18:47:00,169.18964852735357,0.5639654950911785,desktop,1.739517704256292,7374219,0.02138938084299085
3372,203,ih48nXPf-zg,food,2024-05-04 15:06:00,122.12332375231784,0.4070777458410595,desktop,1.739517704256292,7374219,0.02138938084299085
3373,1469,ih48nXPf-zg,food,2024-03-16 13:40:00,227.96398063051063,0.7598799354350354,mobile,1.739517704256292,7374219,0.02138938084299085
3374,415,ih48nXPf-zg,food,2024-04-06 19:46:00,153.9289956958431,0.513096652319477,mobile,1.739517704256292,7374219,0.02138938084299085
3375,594,fu7hB_8kgcI,food,2024-12-09 03:26:00,229.45453696041474,0.7648484565347158,mobile,1.5059709771050889,3944656,0.01818992120227437
3376,679,fu7hB_8kgcI,food,2024-04-26 18:56:00,112.84872742975095,0.3761624247658365,desktop,1.5059709771050889,3944656,0.01818992120227437
3377,350,fu7hB_8kgcI,food,2024-11-27 09:08:00,172.33245685301574,0.5744415228433858,tablet,1.5059709771050889,3944656,0.01818992120227437
3378,620,fu7hB_8kgcI,food,2024-09-13 21:47:00,180.062427676841,0.6002080922561367,mobile,1.5059709771050889,3944656,0.01818992120227437
3379,1553,fu7hB_8kgcI,food,2024-01-02 22:27:00,153.50896312806717,0.5116965437602239,mobile,1.5059709771050889,3944656,0.01818992120227437
3380,62,fu7hB_8kgcI,food,2024-05-30 17:13:00,216.38436809362977,0.721281226978766,tablet,1.5059709771050889,3944656,0.01818992120227437
3381,575,fu7hB_8kgcI,food,2024-08-15 08:34:00,236.4109151437538,0.7880363838125127,tablet,1.5059709771050889,3944656,0.01818992120227437
3382,1851,fu7hB_8kgcI,food,2024-11-30 09:54:00,200.07832224745633,0.6669277408248544,mobile,1.5059709771050889,3944656,0.01818992120227437
3383,1561,fu7hB_8kgcI,food,2024-07-08 15:13:00,196.54931111914695,0.6551643703971565,mobile,1.5059709771050889,3944656,0.01818992120227437
3384,429,fu7hB_8kgcI,food,2024-10-14 22:16:00,139.5491730564544,0.4651639101881813,mobile,1.5059709771050889,3944656,0.01818992120227437
3385,84,fu7hB_8kgcI,food,2024-04-24 14:54:00,241.01153354971785,0.8033717784990595,mobile,1.5059709771050889,3944656,0.01818992120227437
3386,1842,fu7hB_8kgcI,food,2024-07-28 20:17:00,126.13237169304622,0.42044123897682073,mobile,1.5059709771050889,3944656,0.01818992120227437
3387,118,CkS_6oE6fpw,food,2024-07-15 05:34:00,150.23066314734268,0.5007688771578089,mobile,4.090863219328965,5518528,0.055043472635551975
3388,1183,CkS_6oE6fpw,food,2024-06-10 19:25:00,157.03854014205103,0.5234618004735034,desktop,4.090863219328965,5518528,0.055043472635551975
3389,249,CkS_6oE6fpw,food,2024-10-21 21:41:00,189.25560619404877,0.6308520206468292,mobile,4.090863219328965,5518528,0.055043472635551975
3390,800,CkS_6oE6fpw,food,2024-11-12 07:31:00,257.30844928884494,0.8576948309628165,desktop,4.090863219328965,5518528,0.055043472635551975
3391,1508,CkS_6oE6fpw,food,2024-04-10 10:04:00,255.2274412494844,0.8507581374982813,smart_tv,4.090863219328965,5518528,0.055043472635551975
3392,1586,CkS_6oE6fpw,food,2024-07-16 01:49:00,170.5541904120593,0.5685139680401977,mobile,4.090863219328965,5518528,0.055043472635551975
3393,1473,CkS_6oE6fpw,food,2024-01-11 07:42:00,186.57279568473942,0.6219093189491314,mobile,4.090863219328965,5518528,0.055043472635551975
3394,1944,CkS_6oE6fpw,food,2024-04-28 19:47:00,248.12927347988915,0.8270975782662972,mobile,4.090863219328965,5518528,0.055043472635551975
3395,594,CkS_6oE6fpw,food,2024-08-16 19:22:00,114.55400621620748,0.3818466873873583,mobile,4.090863219328965,5518528,0.055043472635551975
3396,832,CkS_6oE6fpw,food,2024-11-06 00:29:00,204.4592429081918,0.6815308096939727,mobile,4.090863219328965,5518528,0.055043472635551975
3397,1862,CkS_6oE6fpw,food,2024-07-01 05:45:00,115.75730003520607,0.3858576667840202,mobile,4.090863219328965,5518528,0.055043472635551975
3398,452,CkS_6oE6fpw,food,2024-06-09 18:11:00,65.06958220485133,0.21689860734950442,mobile,4.090863219328965,5518528,0.055043472635551975
3399,1770,duxk809rULM,travel,2024-12-27 11:07:00,177.5258424579313,0.5917528081931044,mobile,2.5514403851243364,42093718,0.03260704999717416
3400,1396,duxk809rULM,travel,2024-06-22 13:45:00,226.9810751360663,0.7566035837868876,mobile,2.5514403851243364,42093718,0.03260704999717416
3401,1022,duxk809rULM,travel,2024-07-23 21:29:00,66.92449537386096,0.22308165124620322,smart_tv,2.5514403851243364,42093718,0.03260704999717416
3402,1864,duxk809rULM,travel,2024-12-25 08:39:00,211.41556787208205,0.7047185595736069,mobile,2.5514403851243364,42093718,0.03260704999717416
3403,1832,duxk809rULM,travel,2024-04-11 21:52:00,175.60532254577367,0.5853510751525789,desktop,2.5514403851243364,42093718,0.03260704999717416
3404,1164,duxk809rULM,travel,2024-06-19 22:42:00,232.86604161753212,0.7762201387251071,smart_tv,2.5514403851243364,42093718,0.03260704999717416
3405,1753,duxk809rULM,travel,2024-10-07 22:47:00,161.60344710592074,0.5386781570197358,mobile,2.5514403851243364,42093718,0.03260704999717416
3406,180,duxk809rULM,travel,2024-11-22 19:08:00,182.2385494860391,0.6074618316201303,desktop,2.5514403851243364,42093718,0.03260704999717416
3407,863,duxk809rULM,travel,2024-09-11 21:55:00,204.32331339466603,0.6810777113155534,smart_tv,2.5514403851243364,42093718,0.03260704999717416
3408,175,duxk809rULM,travel,2024-05-26 14:36:00,189.05042431190384,0.6301680810396795,mobile,2.5514403851243364,42093718,0.03260704999717416
3409,601,duxk809rULM,travel,2024-02-18 18:02:00,174.699146776348,0.5823304892544933,mobile,2.5514403851243364,42093718,0.03260704999717416
3410,695,duxk809rULM,travel,2024-11-11 08:36:00,225.5250890493656,0.7517502968312186,desktop,2.5514403851243364,42093718,0.03260704999717416
3411,160,duxk809rULM,travel,2024-07-14 10:24:00,170.28221693164778,0.5676073897721593,desktop,2.5514403851243364,42093718,0.03260704999717416
3412,893,duxk809rULM,travel,2024-11-27 19:37:00,68.38917994417332,0.22796393314724442,mobile,2.5514403851243364,42093718,0.03260704999717416
3413,14,duxk809rULM,travel,2024-12-02 18:30:00,189.33515998755388,0.6311171999585129,tablet,2.5514403851243364,42093718,0.03260704999717416
3414,944,duxk809rULM,travel,2024-08-23 08:07:00,193.1320003952719,0.6437733346509062,mobile,2.5514403851243364,42093718,0.03260704999717416
3415,994,duxk809rULM,travel,2024-05-19 19:22:00,87.80546344705976,0.2926848781568659,mobile,2.5514403851243364,42093718,0.03260704999717416
3416,1058,duxk809rULM,travel,2024-07-28 21:28:00,182.73294490438977,0.6091098163479659,tablet,2.5514403851243364,42093718,0.03260704999717416
3417,1625,duxk809rULM,travel,2024-11-14 12:19:00,103.47114757759707,0.34490382525865687,mobile,2.5514403851243364,42093718,0.03260704999717416
3418,1942,duxk809rULM,travel,2024-11-11 21:41:00,230.40424087819764,0.7680141362606588,tablet,2.5514403851243364,42093718,0.03260704999717416
3419,1725,duxk809rULM,travel,2024-01-26 13:24:00,139.8263680753504,0.46608789358450126,desktop,2.5514403851243364,42093718,0.03260704999717416
3420,904,duxk809rULM,travel,2024-07-26 23:51:00,103.44622788299417,0.34482075960998054,tablet,2.5514403851243364,42093718,0.03260704999717416
3421,338,duxk809rULM,travel,2024-03-24 11:07:00,148.62576851825085,0.49541922839416946,desktop,2.5514403851243364,42093718,0.03260704999717416
3422,226,duxk809rULM,travel,2024-04-15 07:45:00,153.6317593612107,0.512105864537369,mobile,2.5514403851243364,42093718,0.03260704999717416
3423,1919,duxk809rULM,travel,2024-12-21 19:22:00,163.47822390128727,0.5449274130042909,mobile,2.5514403851243364,42093718,0.03260704999717416
3424,1197,duxk809rULM,travel,2024-05-11 21:37:00,85.45835128640057,0.28486117095466856,mobile,2.5514403851243364,42093718,0.03260704999717416
3425,1622,duxk809rULM,travel,2024-02-19 18:53:00,118.58134840177065,0.3952711613392355,smart_tv,2.5514403851243364,42093718,0.03260704999717416
3426,1958,duxk809rULM,travel,2024-12-05 09:25:00,117.55394723362222,0.39184649077874073,mobile,2.5514403851243364,42093718,0.03260704999717416
3427,1734,duxk809rULM,travel,2024-01-14 11:54:00,207.56089924338556,0.6918696641446186,mobile,2.5514403851243364,42093718,0.03260704999717416
3428,1765,duxk809rULM,travel,2024-03-30 11:40:00,157.99858305770496,0.5266619435256832,mobile,2.5514403851243364,42093718,0.03260704999717416
3429,1404,duxk809rULM,travel,2024-03-10 21:27:00,218.66628692140532,0.728887623071351,mobile,2.5514403851243364,42093718,0.03260704999717416
3430,637,duxk809rULM,travel,2024-04-08 21:06:00,161.05941811169393,0.5368647270389798,mobile,2.5514403851243364,42093718,0.03260704999717416
3431,1471,duxk809rULM,travel,2024-09-17 15:23:00,232.28933013224503,0.7742977671074834,desktop,2.5514403851243364,42093718,0.03260704999717416
3432,259,duxk809rULM,travel,2024-06-23 17:33:00,167.14077103560157,0.5571359034520053,desktop,2.5514403851243364,42093718,0.03260704999717416
3433,603,B6WEnRzDcOc,travel,2024-05-11 06:05:00,158.14510657876332,0.5271503552625444,mobile,2.0715239811482236,39432150,0.02576539636399749
3434,803,B6WEnRzDcOc,travel,2024-05-26 22:00:00,38.36848201918533,0.1278949400639511,mobile,2.0715239811482236,39432150,0.02576539636399749
3435,40,B6WEnRzDcOc,travel,2024-12-23 19:26:00,164.874851315572,0.5495828377185733,mobile,2.0715239811482236,39432150,0.02576539636399749
3436,751,B6WEnRzDcOc,travel,2024-07-28 20:47:00,234.54770187441008,0.7818256729147003,mobile,2.0715239811482236,39432150,0.02576539636399749
3437,1629,B6WEnRzDcOc,travel,2024-11-18 15:43:00,183.7864738459796,0.6126215794865987,desktop,2.0715239811482236,39432150,0.02576539636399749
3438,1391,B6WEnRzDcOc,travel,2024-08-10 22:29:00,196.91307098161437,0.6563769032720479,desktop,2.0715239811482236,39432150,0.02576539636399749
3439,1371,B6WEnRzDcOc,travel,2024-05-04 12:18:00,243.45289727385054,0.8115096575795018,mobile,2.0715239811482236,39432150,0.02576539636399749
3440,893,B6WEnRzDcOc,travel,2024-12-09 14:44:00,158.2109651554526,0.5273698838515087,mobile,2.0715239811482236,39432150,0.02576539636399749
3441,1417,B6WEnRzDcOc,travel,2024-10-11 00:33:00,62.12095503736184,0.20706985012453946,desktop,2.0715239811482236,39432150,0.02576539636399749
3442,491,B6WEnRzDcOc,travel,2024-01-28 08:31:00,180.08099580918457,0.6002699860306152,desktop,2.0715239811482236,39432150,0.02576539636399749
3443,1919,B6WEnRzDcOc,travel,2024-03-30 05:16:00,161.46600270805445,0.5382200090268482,desktop,2.0715239811482236,39432150,0.02576539636399749
3444,706,B6WEnRzDcOc,travel,2024-03-18 20:22:00,192.354399448414,0.6411813314947133,mobile,2.0715239811482236,39432150,0.02576539636399749
3445,1228,B6WEnRzDcOc,travel,2024-12-15 00:09:00,76.06100048493343,0.25353666828311144,mobile,2.0715239811482236,39432150,0.02576539636399749
3446,1371,B6WEnRzDcOc,travel,2024-03-08 21:30:00,165.9060175165039,0.5530200583883463,mobile,2.0715239811482236,39432150,0.02576539636399749
3447,1826,B6WEnRzDcOc,travel,2024-07-31 22:32:00,195.62792249082864,0.6520930749694288,mobile,2.0715239811482236,39432150,0.02576539636399749
3448,893,B6WEnRzDcOc,travel,2024-04-14 15:33:00,237.5913752185272,0.791971250728424,mobile,2.0715239811482236,39432150,0.02576539636399749
3449,1255,B6WEnRzDcOc,travel,2024-10-19 05:24:00,273.87929083979486,0.9129309694659828,desktop,2.0715239811482236,39432150,0.02576539636399749
3450,932,B6WEnRzDcOc,travel,2024-05-01 20:02:00,129.21529384360227,0.4307176461453409,mobile,2.0715239811482236,39432150,0.02576539636399749
3451,1756,B6WEnRzDcOc,travel,2024-10-03 13:58:00,283.8316963071918,0.9461056543573061,smart_tv,2.0715239811482236,39432150,0.02576539636399749
3452,291,B6WEnRzDcOc,travel,2024-09-11 23:11:00,157.67777993448496,0.5255925997816165,mobile,2.0715239811482236,39432150,0.02576539636399749
3453,409,B6WEnRzDcOc,travel,2024-01-18 17:36:00,208.7684445137083,0.6958948150456943,desktop,2.0715239811482236,39432150,0.02576539636399749
3454,448,B6WEnRzDcOc,travel,2024-10-04 05:09:00,184.17277795675207,0.6139092598558402,mobile,2.0715239811482236,39432150,0.02576539636399749
3455,1825,B6WEnRzDcOc,travel,2024-03-24 17:55:00,219.77845133981089,0.7325948377993696,mobile,2.0715239811482236,39432150,0.02576539636399749
3456,1230,B6WEnRzDcOc,travel,2024-02-29 08:30:00,221.917326935834,0.7397244231194468,desktop,2.0715239811482236,39432150,0.02576539636399749
3457,1324,2R8wcQ2bzJM,travel,2024-01-19 10:09:00,159.9865770553712,0.5332885901845708,desktop,6.887581218134996,15118866,0.094776017276956
3458,1081,2R8wcQ2bzJM,travel,2024-03-24 15:58:00,206.31509072994905,0.6877169690998302,mobile,6.887581218134996,15118866,0.094776017276956
