engagement_id,impression_id,user_id,ad_id,timestamp,clicked,skipped,dwell_time,converted,effective_ctr
707,707,1284,300,2024-11-08 22:23:00.000000,0,0,1.39,0,0.0378
708,708,146,492,2024-10-03 04:07:00.000000,0,0,0.59,0,0.0754
709,709,26,118,2024-04-19 05:33:00.000000,0,0,1.92,0,0.129
710,710,1963,292,2024-08-04 18:13:00.000000,0,0,1.2,0,0.1349
711,711,1139,362,2024-05-21 12:30:00.000000,0,0,1.08,0,0.1298
712,712,1135,471,2024-10-05 21:33:00.000000,0,0,0.96,0,0.0715
713,713,1903,388,2024-03-21 18:16:00.000000,0,1,0.28,0,0.069
714,714,1903,292,2024-03-21 18:18:24.454038,0,0,0.9,0,0.0836
715,715,1903,103,2024-03-21 18:18:31.620217,0,0,0.92,0,0.0464
716,716,1807,312,2024-10-20 21:08:00.000000,0,0,0.88,0,0.069
717,717,1807,270,2024-10-20 21:08:55.268187,0,0,0.39,0,0.1255
718,718,1760,112,2024-01-29 13:25:00.000000,0,0,1.45,0,0.0986
719,719,964,312,2024-06-03 10:00:00.000000,0,1,1.76,0,0.0704
720,720,1591,11,2024-06-08 19:46:00.000000,0,1,0.32,0,0.0481
721,721,375,390,2024-04-10 16:23:00.000000,0,0,1.25,0,0.0683
722,722,823,386,2024-06-10 08:03:00.000000,0,0,1.95,0,0.1385
723,723,194,292,2024-06-22 16:50:00.000000,0,0,1.22,0,0.0934
724,724,727,396,2024-06-18 18:04:00.000000,0,0,1.39,0,0.1049
725,725,1787,460,2024-01-07 11:01:00.000000,0,0,0.71,0,0.1802
726,726,1694,183,2024-03-25 21:54:00.000000,0,1,0.4,0,0.0376
727,727,1694,363,2024-03-25 21:55:47.379238,0,0,0.17,0,0.1026
728,728,1694,489,2024-03-25 21:56:02.022183,0,0,0.81,0,0.0821
729,729,287,132,2024-08-09 16:11:00.000000,0,0,0.19,0,0.1934
730,730,287,455,2024-08-09 16:13:10.607218,0,0,0.42,0,0.0879
731,731,287,11,2024-08-09 16:13:52.391919,1,0,21.75,0,0.0732
732,732,549,71,2024-06-10 19:16:00.000000,0,0,1.99,0,0.0429
733,733,1397,208,2024-10-17 20:05:00.000000,0,0,1.97,0,0.1951
734,734,1397,402,2024-10-17 20:05:57.462406,0,0,0.2,0,0.1478
735,735,533,359,2024-06-10 19:33:00.000000,0,0,1.84,0,0.0811
736,736,1553,271,2024-06-13 12:26:00.000000,0,1,1.15,0,0.0595
737,737,440,57,2024-10-25 12:48:00.000000,0,0,1.91,0,0.1289
738,738,188,165,2024-10-22 17:53:00.000000,0,0,1.63,0,0.0604
739,739,1293,484,2024-09-18 17:52:00.000000,0,0,0.12,0,0.0546
740,740,1293,438,2024-09-18 17:53:41.444365,0,1,1.57,0,0.0413
741,741,1553,369,2024-07-29 07:40:00.000000,0,0,0.93,0,0.0952
742,742,151,81,2024-04-02 18:44:00.000000,0,0,1.58,0,0.1116
743,743,820,174,2024-11-21 19:06:00.000000,0,0,0.37,0,0.1217
744,744,820,173,2024-11-21 19:06:30.379583,0,0,1.93,0,0.0922
745,745,379,135,2024-05-19 15:10:00.000000,0,0,1.33,0,0.133
746,746,1151,359,2024-11-20 08:55:00.000000,0,0,0.55,0,0.0583
747,747,1151,127,2024-11-20 08:55:42.589258,0,0,0.39,0,0.0246
748,748,1151,127,2024-11-20 08:55:39.018016,0,1,1.66,0,0.0246
749,749,1611,135,2024-02-02 21:08:00.000000,0,1,0.6,0,0.0666
750,750,1611,380,2024-02-02 21:09:17.466164,0,0,1.32,0,0.1454
751,751,1611,292,2024-02-02 21:10:29.745869,0,0,0.39,0,0.0969
752,752,962,271,2024-08-23 19:22:00.000000,0,0,0.44,0,0.076
753,753,1777,23,2024-07-20 19:27:00.000000,0,1,1.46,0,0.0419
754,754,1777,135,2024-07-20 19:29:11.540229,0,0,1.87,0,0.0572
755,755,1554,351,2024-10-12 13:35:00.000000,0,0,1.88,0,0.0271
756,756,779,256,2024-05-22 10:06:00.000000,0,0,0.63,0,0.0371
757,757,1805,209,2024-10-07 16:38:00.000000,0,0,0.81,0,0.2411
758,758,136,460,2024-01-28 19:58:00.000000,1,0,6.89,0,0.2017
759,759,136,277,2024-01-28 20:00:37.488302,0,0,0.98,0,0.0679
760,760,1143,294,2024-03-20 10:05:00.000000,0,1,0.2,0,0.065
761,761,213,258,2024-08-13 19:05:00.000000,1,0,14.93,0,0.1075
762,762,881,380,2024-08-03 12:36:00.000000,0,0,1.05,0,0.1724
763,763,1083,148,2024-08-06 01:56:00.000000,0,0,0.28,0,0.1115
764,764,779,380,2024-04-18 11:16:00.000000,0,0,1.9,0,0.1001
765,765,779,93,2024-03-05 06:04:00.000000,0,1,1.99,0,0.0417
766,766,934,11,2024-10-08 13:22:00.000000,0,1,1.23,0,0.0581
767,767,850,496,2024-02-04 23:18:00.000000,0,0,0.8,0,0.0275
768,768,1581,57,2024-09-29 20:04:00.000000,0,0,0.17,0,0.1127
769,769,136,118,2024-09-16 06:59:00.000000,0,1,0.06,0,0.084
770,770,136,219,2024-09-16 07:00:28.368604,0,0,1.73,0,0.0611
771,771,136,463,2024-09-16 06:59:50.661281,0,1,0.93,0,0.0424
772,772,1573,72,2024-09-04 14:30:00.000000,1,0,12.55,0,0.0901
773,773,1363,111,2024-10-26 21:20:00.000000,0,0,0.02,0,0.1242
774,774,1872,213,2024-11-10 03:06:00.000000,0,0,0.63,0,0.0917
775,775,195,396,2024-02-24 00:13:00.000000,0,0,1.3,0,0.118
776,776,195,165,2024-02-24 00:13:46.743842,0,0,1.62,0,0.067
777,777,1731,174,2024-05-20 11:45:00.000000,0,0,0.75,0,0.1827
778,778,956,135,2024-06-27 12:08:00.000000,0,1,0.03,0,0.0834
779,779,956,402,2024-06-27 12:08:45.767143,0,0,1.33,0,0.1517
780,780,956,312,2024-06-27 12:09:24.471016,0,0,1.76,0,0.091
781,781,119,202,2024-08-05 06:21:00.000000,0,0,0.4,0,0.1018
782,782,895,271,2024-05-18 21:34:00.000000,0,0,0.77,0,0.1039
783,783,1302,142,2024-05-31 19:34:00.000000,1,0,1.0,0,0.1752
784,784,1277,315,2024-07-31 21:46:00.000000,0,0,1.72,0,0.0681
785,785,1277,460,2024-07-31 21:48:40.524391,0,0,1.15,0,0.1672
786,786,1277,369,2024-07-31 21:46:59.990762,0,0,1.08,0,0.1115
787,787,940,455,2024-09-26 15:39:00.000000,1,1,2.35,0,0.0573
788,788,1403,314,2024-09-01 11:22:00.000000,0,0,0.09,0,0.0471
789,789,1403,213,2024-09-01 11:23:12.330170,0,0,0.86,0,0.1927
790,790,1403,410,2024-09-01 11:23:01.662797,0,0,1.35,0,0.0535
791,791,1780,118,2024-05-08 03:09:00.000000,0,1,0.28,0,0.1048
792,792,1581,375,2024-07-31 18:49:00.000000,0,0,0.39,0,0.025
793,793,1869,142,2024-01-04 08:02:00.000000,0,0,0.61,0,0.1794
794,794,1869,273,2024-01-04 08:03:34.493702,0,0,1.66,0,0.1359
795,795,1512,93,2024-08-18 19:52:00.000000,0,0,1.25,0,0.077
796,796,355,15,2024-03-05 18:16:00.000000,0,0,0.19,0,0.0511
797,797,728,213,2024-11-30 21:50:00.000000,0,0,0.31,0,0.126
798,798,1794,2,2024-10-03 18:01:00.000000,0,0,1.98,0,0.1079
799,799,126,390,2024-12-02 13:49:00.000000,0,1,1.58,0,0.0601
800,800,216,359,2024-09-01 20:56:00.000000,0,0,1.97,0,0.0687
801,801,912,47,2024-10-17 14:10:00.000000,0,0,0.28,0,0.0915
802,802,14,384,2024-06-15 19:26:00.000000,0,0,1.8,0,0.03
803,803,1111,380,2024-02-14 08:02:00.000000,0,0,0.03,0,0.2063
804,804,1787,174,2024-10-24 18:28:00.000000,0,0,1.72,0,0.1802
805,805,1350,111,2024-02-08 00:43:00.000000,0,0,0.55,0,0.175
806,806,1646,402,2024-02-15 22:39:00.000000,1,0,12.54,0,0.1587
807,807,419,72,2024-11-19 21:26:00.000000,0,0,1.15,0,0.0801
808,808,419,492,2024-11-19 21:26:58.644208,0,0,1.05,0,0.1165
809,809,419,219,2024-11-19 21:27:23.727686,0,0,1.12,0,0.0583
810,810,145,312,2024-08-03 11:35:00.000000,0,1,0.5,0,0.0903
811,811,145,165,2024-08-03 11:36:15.475395,0,1,1.23,0,0.0684
812,812,145,380,2024-08-03 11:35:39.761138,0,0,0.42,0,0.1641
813,813,1563,184,2024-10-07 17:26:00.000000,0,0,1.92,0,0.0519
814,814,522,18,2024-04-05 06:18:00.000000,0,0,0.19,0,0.086
815,815,1141,209,2024-01-18 14:17:00.000000,0,0,1.19,0,0.0791
816,816,473,93,2024-03-26 21:11:00.000000,0,0,0.89,0,0.0564
817,817,511,386,2024-04-04 08:39:00.000000,0,0,0.92,0,0.201
818,818,440,380,2024-09-17 19:56:00.000000,0,0,1.14,0,0.2321
819,819,440,258,2024-09-17 19:57:08.272981,0,0,0.09,0,0.211
820,820,1001,363,2024-11-24 20:39:00.000000,0,0,0.55,0,0.1876
821,821,934,252,2024-06-21 19:02:00.000000,0,0,0.59,0,0.0775
822,822,1291,43,2024-05-04 12:28:00.000000,0,0,0.42,0,0.0521
823,823,198,464,2024-06-29 15:51:00.000000,0,0,0.64,0,0.0458
824,824,92,477,2024-11-14 15:40:00.000000,0,0,0.42,0,0.0485
825,825,92,270,2024-11-14 15:41:14.462770,0,0,0.33,0,0.1191
826,826,1254,489,2024-01-03 07:23:00.000000,0,0,0.79,0,0.0929
827,827,315,165,2024-01-25 13:02:00.000000,0,1,1.56,0,0.1219
828,828,921,292,2024-06-03 20:31:00.000000,0,0,1.36,0,0.1714
829,829,191,312,2024-03-19 06:09:00.000000,0,1,0.65,0,0.0565
830,830,883,142,2024-09-26 21:20:00.000000,1,0,5.01,0,0.1476
831,831,883,57,2024-09-26 21:21:06.079442,0,0,1.89,0,0.1118
832,832,1135,209,2024-06-09 13:18:00.000000,0,0,0.26,0,0.1788
833,833,1232,294,2024-11-08 09:46:00.000000,0,0,1.85,0,0.0992
834,834,752,132,2024-02-29 16:54:00.000000,0,0,1.81,0,0.2462
835,835,964,142,2024-03-17 21:18:00.000000,0,0,1.78,0,0.1408
836,836,295,455,2024-01-20 19:37:00.000000,0,0,0.43,0,0.0904
837,837,234,436,2024-03-21 10:58:00.000000,0,0,0.65,0,0.0428
838,838,1081,457,2024-12-16 22:17:00.000000,0,0,0.52,0,0.0309
839,839,1591,219,2024-08-06 17:09:00.000000,0,0,1.22,0,0.0385
840,840,1994,173,2024-07-27 19:27:00.000000,0,0,0.18,0,0.1384
841,841,238,390,2024-02-08 23:38:00.000000,0,0,0.86,0,0.0823
842,842,631,305,2024-04-27 09:45:00.000000,0,0,1.0,0,0.0622
843,843,191,174,2024-09-30 22:06:00.000000,0,0,1.85,0,0.113
844,844,1083,147,2024-05-25 21:40:00.000000,0,0,1.12,0,0.0744
845,845,1024,236,2024-12-04 20:23:00.000000,1,0,3.37,0,0.0581
846,846,1229,400,2024-06-22 13:12:00.000000,0,0,1.64,0,0.0265
847,847,1293,388,2024-10-29 17:14:00.000000,1,0,11.14,0,0.0982
848,848,1043,270,2024-08-05 23:12:00.000000,0,0,0.11,0,0.154
849,849,923,11,2024-03-13 19:29:00.000000,0,0,0.35,0,0.041
850,850,1912,402,2024-02-03 08:40:00.000000,0,0,0.8,0,0.1515
851,851,512,210,2024-03-31 17:59:00.000000,0,0,0.93,0,0.0615
852,852,31,49,2024-07-17 19:57:00.000000,0,0,0.4,0,0.0574
853,853,31,422,2024-07-17 19:58:28.559784,0,0,1.77,0,0.0435
854,854,935,492,2024-09-16 20:51:00.000000,0,0,1.46,0,0.2196
855,855,935,489,2024-09-16 20:52:59.372509,0,0,0.8,0,0.1996
856,856,935,471,2024-09-16 20:53:23.326643,0,0,0.74,0,0.0998
857,857,1646,294,2024-09-07 09:16:00.000000,0,0,0.07,0,0.0529
858,858,1646,219,2024-09-07 09:16:43.261521,0,0,0.52,0,0.0385
859,859,1806,166,2024-01-06 16:01:00.000000,0,0,1.82,0,0.0803
860,860,1806,135,2024-02-01 18:54:00.000000,0,0,0.45,0,0.0401
861,861,1806,359,2024-02-01 18:55:02.223231,0,1,1.94,0,0.0438
862,862,550,174,2024-06-26 08:41:00.000000,0,0,1.45,0,0.1608
863,863,823,135,2024-07-20 20:20:00.000000,0,1,1.65,0,0.0693
864,864,823,142,2024-07-20 20:21:52.742950,0,0,1.04,0,0.1511
865,865,1780,49,2024-11-10 19:52:00.000000,0,0,1.53,0,0.0839
866,866,1920,312,2024-01-15 20:20:00.000000,0,1,0.32,0,0.0426
867,867,1910,174,2024-03-26 20:30:00.000000,0,0,0.67,0,0.186
868,868,706,174,2024-12-07 20:52:00.000000,0,0,0.99,0,0.0967
869,869,1471,336,2024-12-17 18:45:00.000000,0,0,1.73,0,0.0703
870,870,81,88,2024-08-06 06:18:00.000000,0,0,1.0,0,0.0395
871,871,81,455,2024-08-06 06:20:55.568570,0,1,1.47,0,0.0484
872,872,728,107,2024-07-04 13:58:00.000000,0,1,0.08,0,0.042
873,873,57,369,2024-10-07 20:14:00.000000,1,0,1.45,0,0.1737
874,874,1025,44,2024-07-23 13:28:00.000000,0,1,1.38,0,0.0336
875,875,14,33,2024-06-30 20:24:00.000000,0,1,1.19,0,0.045
876,876,14,111,2024-06-30 20:25:37.311166,0,0,0.74,0,0.1228
877,877,780,301,2024-07-30 21:56:00.000000,0,0,1.49,0,0.0487
878,878,1146,57,2024-12-11 09:22:00.000000,0,0,0.5,0,0.0853
879,879,876,351,2024-08-12 18:19:00.000000,0,0,0.92,0,0.0724
880,880,883,258,2024-05-06 21:56:00.000000,0,0,1.36,0,0.1476
881,881,1971,2,2024-06-15 10:50:00.000000,0,0,1.28,0,0.0922
882,882,1805,489,2024-09-21 13:59:00.000000,0,0,1.7,0,0.1928
883,883,1805,425,2024-09-21 14:00:47.580611,0,1,0.36,0,0.073
884,884,1805,404,2024-09-21 14:00:19.058461,0,0,1.95,0,0.1217
885,885,830,111,2024-05-30 02:43:00.000000,0,0,1.33,0,0.1487
886,886,830,435,2024-05-30 02:44:11.180590,0,0,0.92,0,0.0901
887,887,830,147,2024-05-30 02:44:32.878369,0,0,1.18,0,0.0601
888,888,1581,28,2024-10-04 22:40:00.000000,0,0,0.51,0,0.0313
889,889,1581,2,2024-10-04 22:41:12.774645,1,0,6.19,0,0.1025
890,890,631,48,2024-12-18 22:01:00.000000,0,0,0.43,0,0.0373
891,891,1291,258,2024-05-24 18:06:00.000000,0,0,1.05,0,0.1875
892,892,1291,455,2024-05-24 18:07:50.174552,0,1,1.64,0,0.0852
893,893,1752,294,2024-01-17 20:26:00.000000,0,1,0.47,0,0.0718
894,894,683,247,2024-09-23 00:56:00.000000,1,0,7.81,0,0.166
895,895,1055,57,2024-02-22 12:52:00.000000,0,0,0.62,0,0.1344
896,896,537,472,2024-01-06 21:25:00.000000,0,0,1.75,0,0.1486
897,897,1299,132,2024-06-24 05:23:00.000000,0,0,0.14,0,0.121
898,898,1806,301,2024-10-18 13:11:00.000000,0,1,0.15,0,0.0602
899,899,1806,126,2024-10-18 13:11:44.991924,0,0,1.8,0,0.0203
900,900,1658,226,2024-09-01 19:36:00.000000,0,0,0.06,0,0.0435
901,901,113,460,2024-07-31 00:09:00.000000,0,0,1.71,0,0.1432
902,902,1001,173,2024-09-24 17:53:00.000000,0,0,0.72,0,0.1251
903,903,885,42,2024-10-01 20:01:00.000000,0,1,0.95,0,0.0332
904,904,984,218,2024-02-07 09:10:00.000000,0,1,1.55,0,0.034
905,905,1471,83,2024-09-19 12:24:00.000000,0,0,1.3,0,0.0703
906,906,287,219,2024-07-27 09:09:00.000000,0,0,0.84,0,0.0483
907,907,1927,117,2024-07-01 09:35:00.000000,0,0,1.49,0,0.0566
908,908,1945,46,2024-11-02 17:55:00.000000,0,0,0.38,0,0.0367
909,909,1394,266,2024-11-14 18:24:00.000000,0,1,1.26,0,0.0865
910,910,1394,129,2024-11-14 18:26:38.289498,1,1,2.32,0,0.0944
911,911,1797,395,2024-07-07 10:26:00.000000,0,0,0.75,0,0.019
912,912,1797,309,2024-07-07 10:27:16.369522,1,0,52.01,0,0.0389
913,913,1335,91,2024-05-26 11:34:00.000000,0,0,1.76,0,0.0712
914,914,390,42,2024-09-27 10:56:00.000000,1,0,37.39,0,0.0936
915,915,390,303,2024-09-27 10:56:52.691106,0,1,1.82,0,0.085
916,916,390,500,2024-09-27 10:57:06.093172,1,0,12.52,0,0.1417
917,917,502,8,2024-09-07 19:01:00.000000,0,1,1.95,0,0.0641
918,918,502,204,2024-09-07 19:03:39.283190,0,1,0.58,0,0.027
919,919,502,48,2024-09-07 19:03:16.922953,0,1,0.21,0,0.0583
920,920,419,480,2024-02-18 15:25:00.000000,1,0,1.0,0,0.1923
921,921,1476,440,2024-09-16 11:31:00.000000,0,0,0.3,0,0.07
922,922,1998,337,2024-07-18 22:34:00.000000,0,0,1.1,0,0.0989
923,923,502,435,2024-08-18 18:36:00.000000,0,0,0.66,0,0.0712
924,924,860,58,2024-10-07 04:32:00.000000,0,0,1.03,0,0.1233
925,925,860,266,2024-10-07 04:34:16.779918,1,0,9.16,0,0.0701
926,926,1163,315,2024-07-09 21:19:00.000000,0,0,0.61,0,0.1573
927,927,1163,37,2024-07-09 21:20:54.522738,0,0,1.28,0,0.0794
928,928,1163,383,2024-07-09 21:23:36.751653,0,0,1.77,0,0.0834
929,929,1911,469,2024-01-05 16:15:00.000000,1,0,22.39,0,0.1616
930,930,101,266,2024-02-21 10:00:00.000000,0,1,1.04,0,0.0641
931,931,101,314,2024-02-21 10:02:22.390874,0,0,0.76,0,0.0466
932,932,101,170,2024-02-21 10:01:23.258324,0,0,0.52,0,0.0466
933,933,1494,440,2024-10-16 15:46:00.000000,0,0,1.23,0,0.0733
934,934,1334,365,2024-01-16 00:05:00.000000,0,0,0.03,0,0.0854
935,935,1292,337,2024-01-02 19:56:00.000000,0,0,0.3,0,0.0371
936,936,1292,397,2024-01-02 19:57:58.028861,0,0,1.2,0,0.0313
937,937,1204,335,2024-03-04 07:24:00.000000,1,0,2.54,0,0.1202
938,938,1204,365,2024-03-04 07:25:16.478155,0,0,0.62,0,0.082
939,939,1204,266,2024-03-04 07:25:58.643377,0,1,1.74,0,0.082
940,940,472,446,2024-04-07 09:28:00.000000,0,0,0.29,0,0.0702
941,941,343,58,2024-11-09 13:53:00.000000,0,0,1.0,0,0.1
942,942,1990,469,2024-03-06 13:53:00.000000,0,0,0.9,0,0.1775
943,943,142,414,2024-07-23 20:46:00.000000,0,1,1.73,0,0.0481
944,944,575,480,2024-02-02 06:59:00.000000,0,0,1.35,0,0.1649
945,945,390,332,2024-06-17 18:25:00.000000,0,0,0.03,0,0.0866
946,946,145,429,2024-03-21 19:14:00.000000,0,0,1.0,0,0.1203
947,947,734,7,2024-05-18 08:25:00.000000,0,0,1.27,0,0.0477
948,948,1991,48,2024-05-08 16:38:00.000000,0,0,0.05,0,0.0998
949,949,1173,154,2024-02-29 19:37:00.000000,0,0,1.76,0,0.0367
950,950,1875,182,2024-03-27 10:45:00.000000,0,0,0.3,0,0.1172
951,951,915,266,2024-01-24 14:10:00.000000,0,1,1.66,0,0.05
952,952,1344,33,2024-07-04 17:07:00.000000,0,0,1.9,0,0.0538
953,953,1344,48,2024-07-04 17:08:03.062421,0,1,1.38,0,0.0489
954,954,1344,68,2024-07-04 17:07:40.946837,0,0,0.89,0,0.0326
955,955,524,28,2024-03-25 08:49:00.000000,0,0,1.73,0,0.0471
956,956,1184,459,2024-02-01 16:05:00.000000,0,0,1.33,0,0.0517
957,957,1024,48,2024-08-28 09:11:00.000000,0,0,1.04,0,0.1046
958,958,1024,483,2024-08-28 09:11:57.554676,0,0,1.66,0,0.0352
959,959,1875,337,2024-08-08 11:52:00.000000,0,0,1.48,0,0.0586
960,960,1875,126,2024-08-08 11:53:22.035286,0,0,0.61,0,0.0197
961,961,1875,33,2024-08-08 11:53:35.474248,0,1,0.6,0,0.0533
962,962,1799,266,2024-11-01 21:13:00.000000,1,0,3.84,0,0.1124
963,963,1483,326,2024-07-23 22:06:00.000000,0,1,0.62,0,0.0827
964,964,1920,38,2024-04-29 00:33:00.000000,0,1,1.36,0,0.0197
965,965,1920,33,2024-04-29 00:34:34.133030,0,0,1.53,0,0.0387
966,966,372,472,2024-08-06 21:15:00.000000,0,0,0.35,0,0.1815
967,967,1568,41,2024-09-16 18:17:00.000000,0,1,1.11,0,0.0875
968,968,23,459,2024-07-25 22:23:00.000000,0,0,0.84,0,0.1612
969,969,1011,60,2024-01-19 20:33:00.000000,0,0,1.87,0,0.0453
970,970,1915,42,2024-04-19 16:06:00.000000,0,1,1.68,0,0.0661
971,971,1771,314,2024-12-17 10:34:00.000000,0,0,1.8,0,0.0745
972,972,1771,412,2024-12-17 10:35:33.789859,1,0,12.43,0,0.2033
973,973,813,210,2024-02-17 20:27:00.000000,0,0,1.34,0,0.0561
974,974,813,374,2024-02-17 20:28:28.479625,0,0,1.69,0,0.0367
975,975,181,500,2024-08-31 22:54:00.000000,0,0,1.87,0,0.1072
976,976,1345,7,2024-02-29 16:26:00.000000,0,0,1.2,0,0.0988
977,977,245,237,2024-02-19 19:50:00.000000,0,1,0.25,0,0.0535
978,978,663,41,2024-05-31 21:54:00.000000,0,1,1.51,0,0.0562
979,979,1185,67,2024-12-24 21:41:00.000000,0,0,0.86,0,0.0639
980,980,981,303,2024-02-02 21:47:00.000000,0,1,1.6,0,0.0558
981,981,1487,422,2024-03-04 19:25:00.000000,0,1,0.73,0,0.0748
982,982,1628,39,2024-07-17 06:18:00.000000,1,0,9.92,0,0.1798
983,983,1628,279,2024-07-17 06:18:43.560566,0,0,0.2,0,0.1961
984,984,1628,402,2024-07-17 06:19:02.040069,0,0,0.53,0,0.0908
985,985,118,375,2024-08-22 12:25:00.000000,0,0,0.31,0,0.0388
986,986,466,170,2024-11-21 10:17:00.000000,0,0,0.48,0,0.0496
987,987,466,67,2024-11-21 10:17:33.616165,0,0,1.95,0,0.0677
988,988,466,48,2024-11-21 10:18:07.189331,0,1,1.57,0,0.0677
989,989,1082,374,2024-03-03 13:52:00.000000,0,0,1.49,0,0.0595
990,990,1983,149,2024-07-13 21:53:00.000000,0,1,0.13,0,0.0725
991,991,344,375,2024-05-23 10:29:00.000000,0,0,0.21,0,0.0535
992,992,344,303,2024-05-23 10:31:04.729006,0,0,1.2,0,0.073
993,993,344,337,2024-05-23 10:29:43.206847,0,1,1.54,0,0.073
994,994,419,290,2024-10-30 21:20:00.000000,0,0,0.4,0,0.1923
995,995,637,48,2024-06-15 06:24:00.000000,0,1,0.49,0,0.0598
996,996,637,170,2024-06-15 06:26:24.019238,0,0,0.13,0,0.0362
997,997,637,414,2024-06-15 06:25:44.947499,0,0,1.43,0,0.0453
998,998,1630,290,2024-09-01 14:31:00.000000,1,0,7.07,0,0.2681
999,999,1630,499,2024-09-01 14:31:36.656856,0,0,1.9,0,0.2437
1000,1000,1630,27,2024-09-01 14:32:06.141240,0,0,0.9,0,0.0812
1001,1001,780,42,2024-02-06 18:17:00.000000,0,1,0.49,0,0.0487
1002,1002,1644,27,2024-10-01 11:27:00.000000,0,0,0.99,0,0.0703
1003,1003,1644,314,2024-10-01 11:27:30.072112,0,0,1.72,0,0.064
1004,1004,1644,422,2024-10-01 11:27:56.217284,0,0,1.98,0,0.0959
1005,1005,458,67,2024-04-20 04:07:00.000000,0,1,0.39,0,0.0677
1006,1006,833,27,2024-10-28 11:04:00.000000,0,0,1.4,0,0.094
1007,1007,210,67,2024-01-11 08:08:00.000000,0,0,0.24,0,0.1022
1008,1008,210,500,2024-01-11 08:10:02.137253,0,0,0.18,0,0.1549
1009,1009,1370,182,2024-07-24 15:19:00.000000,1,0,8.11,0,0.2306
1010,1010,1370,27,2024-07-24 15:19:49.051815,0,0,1.77,0,0.0699
1011,1011,1370,176,2024-07-24 15:20:58.439512,0,0,0.59,0,0.0971
1012,1012,657,214,2024-08-19 17:28:00.000000,0,0,1.0,0,0.1016
1013,1013,1370,472,2024-04-02 09:56:00.000000,1,0,1.39,0,0.2306
1014,1014,1058,4,2024-02-04 20:40:00.000000,0,0,1.8,0,0.0885
1015,1015,1226,365,2024-10-27 14:43:00.000000,0,0,0.2,0,0.0734
1016,1016,111,303,2024-07-25 00:30:00.000000,0,0,0.2,0,0.1018
1017,1017,423,480,2024-07-02 16:56:00.000000,1,0,4.77,0,0.2718
1018,1018,502,422,2024-01-09 19:34:00.000000,0,0,1.82,0,0.0641
1019,1019,602,365,2024-01-22 16:39:00.000000,0,1,1.26,0,0.0677
1020,1020,390,434,2024-06-06 10:00:00.000000,0,1,1.63,0,0.0433
1021,1021,390,436,2024-06-06 10:00:40.244554,0,0,0.56,0,0.0567
1022,1022,390,41,2024-06-06 10:04:47.071314,0,1,1.04,0,0.0496
1023,1023,1199,137,2024-08-11 20:00:00.000000,0,0,1.18,0,0.0336
1024,1024,1902,346,2024-09-30 05:49:00.000000,0,0,1.01,0,0.0602
1025,1025,1677,289,2024-06-03 15:49:00.000000,0,0,0.25,0,0.0776
1026,1026,902,440,2024-11-08 17:31:00.000000,0,0,1.69,0,0.0489
1027,1027,902,7,2024-11-08 17:32:02.779587,0,0,1.19,0,0.0444
1028,1028,902,389,2024-11-08 17:33:42.383801,0,0,1.26,0,0.0444
1029,1029,142,326,2024-12-27 12:26:00.000000,0,1,1.93,0,0.0578
1030,1030,659,361,2024-12-12 10:11:00.000000,0,0,1.78,0,0.0677
1031,1031,659,7,2024-12-12 10:11:43.987840,0,0,0.13,0,0.0443
1032,1032,1550,48,2024-05-01 19:23:00.000000,1,0,19.87,0,0.0791
1033,1033,798,118,2024-10-25 20:14:00.000000,0,0,0.46,0,0.0265
1034,1034,910,66,2024-02-05 02:56:00.000000,0,0,0.88,0,0.0447
1035,1035,1823,42,2024-09-28 12:25:00.000000,1,1,3.44,0,0.074
1036,1036,734,58,2024-05-12 22:13:00.000000,0,0,0.29,0,0.0954
1037,1037,734,355,2024-05-12 22:15:40.900122,0,0,1.61,0,0.1085
1038,1038,734,500,2024-05-12 22:14:02.748579,0,0,1.1,0,0.1085
1039,1039,760,30,2024-09-02 22:31:00.000000,0,0,1.18,0,0.0648
1040,1040,1918,107,2024-06-28 10:57:00.000000,0,1,1.05,0,0.0355
1041,1041,865,375,2024-04-20 19:55:00.000000,0,0,1.86,0,0.0627
1042,1042,865,476,2024-04-20 19:56:46.038454,0,0,1.86,0,0.0855
1043,1043,865,405,2024-04-20 19:56:08.578029,0,0,1.55,0,0.095
1044,1044,1442,315,2024-09-09 07:14:00.000000,0,0,0.49,0,0.1276
1045,1045,780,47,2024-10-14 17:08:00.000000,0,1,0.22,0,0.0487
1046,1046,1875,464,2024-09-25 10:45:00.000000,0,1,0.59,0,0.0271
1047,1047,402,418,2024-04-20 12:10:00.000000,0,0,0.5,0,0.0682
1048,1048,276,7,2024-07-10 17:35:00.000000,1,0,16.63,0,0.0436
1049,1049,462,81,2024-12-09 12:47:00.000000,0,0,1.92,0,0.0756
1050,1050,1527,476,2024-10-25 19:58:00.000000,0,0,0.08,0,0.0685
1051,1051,233,49,2024-01-02 07:32:00.000000,0,0,1.71,0,0.0247
1052,1052,1101,67,2024-04-29 20:21:00.000000,0,0,1.87,0,0.0423
1053,1053,602,459,2024-04-28 07:30:00.000000,0,0,1.75,0,0.1083
1054,1054,1383,414,2024-04-05 18:30:00.000000,0,1,0.39,0,0.0493
1055,1055,1383,68,2024-04-05 18:31:16.111770,0,0,0.01,0,0.0359
1056,1056,1383,255,2024-04-05 18:31:16.146197,0,0,0.74,0,0.0249
1057,1057,1185,374,2024-01-15 09:40:00.000000,0,0,0.89,0,0.0426
